,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Broad_Type,nearest_station,Station_Lat,Station_Long,violence_score,top_crimes
270,7966865,HT198876,03/11/2011 06:50:00 PM,001XX W 35TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,924,9,11,34,11,1175739.0,1881773.0,2011,02/10/2018 03:50:01 PM,41.830954079,-87.630703226,"(41.830954079, -87.630703226)",non-violent,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink lines)",41.885737,-87.630886,0.052083333333333336,
271,7971287,HT199005,03/11/2011 07:36:08 PM,052XX W LAKE ST,0820,THEFT,$500 AND UNDER,CTA PLATFORM,False,False,1523,15,28,25,06,1141557.0,1902021.0,2011,02/10/2018 03:50:01 PM,41.887216076,-87.755620452,"(41.887216076, -87.755620452)",property,47th (Green Line),41.809209,-87.618826,0.07142857142857142,
272,7973063,HT199596,03/12/2011 06:30:00 AM,0000X W CTA OHARE PLATFORM ST,0560,ASSAULT,SIMPLE,CTA PLATFORM,False,False,1654,16,41,76,08A,1100955.0,1934905.0,2011,02/10/2018 03:50:01 PM,41.978108446,-87.904122758,"(41.978108446, -87.904122758)",violent,Western (Orange Line),41.804546,-87.684019,0.5833333333333334,
273,7967568,HT199770,03/12/2011 10:50:00 AM,001XX W 35TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,924,9,11,34,11,1175739.0,1881773.0,2011,02/10/2018 03:50:01 PM,41.830954079,-87.630703226,"(41.830954079, -87.630703226)",non-violent,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink lines)",41.885737,-87.630886,0.052083333333333336,
274,7968467,HT199963,03/12/2011 01:30:00 PM,002XX W GARFIELD BLVD,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,False,False,934,9,3,37,03,1175647.0,1868500.0,2011,02/10/2018 03:50:01 PM,41.794533814,-87.631438536,"(41.794533814, -87.631438536)",property,South Boulevard (Purple Line),42.027612,-87.678329,0.07142857142857142,
275,7967845,HT200159,03/12/2011 04:20:00 PM,001XX W 35TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,False,False,924,9,11,34,11,1175739.0,1881773.0,2011,02/10/2018 03:50:01 PM,41.830954079,-87.630703226,"(41.830954079, -87.630703226)",non-violent,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink lines)",41.885737,-87.630886,0.052083333333333336,
276,7967937,HT200400,03/12/2011 07:09:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1832,18,42,8,11,1176223.0,1905805.0,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)",non-violent,Wellington (Brown & Purple lines),41.936033,-87.653266,0.04891304347826087,
277,7968063,HT200453,03/12/2011 07:40:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1832,18,42,8,11,1176223.0,1905805.0,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)",non-violent,Wellington (Brown & Purple lines),41.936033,-87.653266,0.04891304347826087,
278,7968128,HT200547,03/12/2011 08:50:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1832,18,42,8,11,1176223.0,1905805.0,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)",non-violent,Wellington (Brown & Purple lines),41.936033,-87.653266,0.04891304347826087,
279,7968109,HT200546,03/12/2011 09:00:00 PM,001XX W 35TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,False,False,924,9,11,34,11,1175739.0,1881773.0,2011,02/10/2018 03:50:01 PM,41.830954079,-87.630703226,"(41.830954079, -87.630703226)",non-violent,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink lines)",41.885737,-87.630886,0.052083333333333336,
280,7968241,HT200723,03/13/2011 12:09:00 AM,009XX W DIVERSEY PKWY,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1933,19,43,7,11,1169335.0,1918782.0,2011,02/10/2018 03:50:01 PM,41.932650752,-87.653123528,"(41.932650752, -87.653123528)",non-violent,Diversey (Brown & Purple lines),41.932732,-87.653131,0.6666666666666666,
281,7968366,HT200926,03/13/2011 06:30:00 AM,009XX W ADDISON ST,1330,CRIMINAL TRESPASS,TO LAND,CTA PLATFORM,True,False,2324,19,44,6,26,1169188.0,1924102.0,2011,02/10/2018 03:50:01 PM,41.947252263,-87.65350869,"(41.947252263, -87.65350869)",non-violent,43rd (Green Line),41.816462,-87.619021,0.16666666666666666,
282,7968859,HT201522,03/13/2011 04:00:00 PM,028XX W LAKE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA PLATFORM,False,True,1331,12,2,27,08B,1157617.0,1901047.0,2011,02/10/2018 03:50:01 PM,41.884231489,-87.696669693,"(41.884231489, -87.696669693)",violent,Monroe (Blue Line),41.880703,-87.629378,0.5714285714285714,
283,7968943,HT201495,03/13/2011 04:20:00 PM,003XX N CENTRAL AVE,0479,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,CTA PLATFORM,False,False,1512,15,29,25,04B,1138977.0,1901868.0,2011,02/10/2018 03:50:01 PM,41.886843497,-87.765098817,"(41.886843497, -87.765098817)",violent,Racine (Blue Line),41.87592,-87.659458,0.3888888888888889,
284,7968906,HT201565,03/13/2011 04:30:00 PM,001XX W 35TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,False,False,924,9,11,34,11,1175739.0,1881773.0,2011,02/10/2018 03:50:01 PM,41.830954079,-87.630703226,"(41.830954079, -87.630703226)",non-violent,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink lines)",41.885737,-87.630886,0.052083333333333336,
285,7969048,HT201720,03/13/2011 08:00:00 PM,001XX W 35TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,False,False,924,9,11,34,11,1175739.0,1881773.0,2011,02/10/2018 03:50:01 PM,41.830954079,-87.630703226,"(41.830954079, -87.630703226)",non-violent,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink lines)",41.885737,-87.630886,0.052083333333333336,
286,7969849,HT202447,03/14/2011 11:40:00 AM,011XX W WILSON AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,2311,19,46,3,11,1167963.0,1930704.0,2011,02/10/2018 03:50:01 PM,41.965394976,-87.657820148,"(41.965394976, -87.657820148)",non-violent,Sheridan (Red Line),41.953775,-87.654929,0.04285714285714286,
287,7970302,HT202905,03/14/2011 03:45:00 PM,001XX W 35TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,924,9,11,34,11,1175739.0,1881773.0,2011,02/10/2018 03:50:01 PM,41.830954079,-87.630703226,"(41.830954079, -87.630703226)",non-violent,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink lines)",41.885737,-87.630886,0.052083333333333336,
288,7970207,HT202813,03/14/2011 04:00:00 PM,001XX W 35TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,924,9,11,34,11,1175739.0,1881773.0,2011,02/10/2018 03:50:01 PM,41.830954079,-87.630703226,"(41.830954079, -87.630703226)",non-violent,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink lines)",41.885737,-87.630886,0.052083333333333336,
289,7970296,HT202938,03/14/2011 05:15:00 PM,001XX W 35TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,924,9,11,34,11,1175739.0,1881773.0,2011,02/10/2018 03:50:01 PM,41.830954079,-87.630703226,"(41.830954079, -87.630703226)",non-violent,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink lines)",41.885737,-87.630886,0.052083333333333336,
290,7973805,HT205827,03/15/2011 02:30:00 AM,032XX N KIMBALL AVE,0870,THEFT,POCKET-PICKING,CTA PLATFORM,False,False,1732,17,35,21,06,1153159.0,1921158.0,2011,02/10/2018 03:50:01 PM,41.939507459,-87.712505525,"(41.939507459, -87.712505525)",property,LaSalle (Blue Line),41.875568,-87.631722,0.3333333333333333,
291,7983726,HT203671,03/15/2011 08:15:00 AM,002XX W GARFIELD BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,True,False,934,9,3,37,18,1175647.0,1868500.0,2011,02/10/2018 03:50:01 PM,41.794533814,-87.631438536,"(41.794533814, -87.631438536)",non-violent,South Boulevard (Purple Line),42.027612,-87.678329,0.07142857142857142,
292,7974098,HT206268,03/15/2011 02:26:00 PM,040XX S INDIANA AVE,0820,THEFT,$500 AND UNDER,CTA PLATFORM,False,False,214,2,3,38,06,1178264.0,1878362.0,2011,02/10/2018 03:50:01 PM,41.821536978,-87.621542622,"(41.821536978, -87.621542622)",property,Conservatory (Green Line),41.884904,-87.716523,0.2,
293,7972220,HT204268,03/15/2011 03:35:00 PM,0000X E 35TH ST,0460,BATTERY,SIMPLE,CTA PLATFORM,False,False,2113,2,3,35,08B,1177046.0,1881845.0,2011,02/10/2018 03:50:01 PM,41.831122218,-87.62590563,"(41.831122218, -87.62590563)",violent,35th-Bronzeville-IIT (Green Line),41.831677,-87.625826,0.42857142857142855,
294,7972149,HT204508,03/15/2011 05:45:00 PM,003XX E 43RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA PLATFORM,False,True,214,2,3,38,08B,1178953.0,1876568.0,2011,02/10/2018 03:50:01 PM,41.816598406,-87.619069744,"(41.816598406, -87.619069744)",violent,Grand (Blue Line),41.891189,-87.647578,0.35714285714285715,
295,7972493,HT204898,03/15/2011 11:15:00 PM,001XX W 35TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,True,False,924,9,11,34,18,1175739.0,1881773.0,2011,02/10/2018 03:50:01 PM,41.830954079,-87.630703226,"(41.830954079, -87.630703226)",non-violent,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink lines)",41.885737,-87.630886,0.052083333333333336,
296,7973220,HT205311,03/16/2011 11:05:00 AM,0000X E ROOSEVELT RD,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,132,1,2,33,11,1176786.0,1895073.0,2011,02/10/2018 03:50:01 PM,41.867426666,-87.626460071,"(41.867426666, -87.626460071)",non-violent,Addison (Red Line),41.947428,-87.653626,0.2608695652173913,
297,7973797,HT205902,03/16/2011 05:05:00 PM,001XX W 35TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,924,9,11,34,11,1175739.0,1881773.0,2011,02/10/2018 03:50:01 PM,41.830954079,-87.630703226,"(41.830954079, -87.630703226)",non-violent,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink lines)",41.885737,-87.630886,0.052083333333333336,
298,7975350,HT206283,03/16/2011 06:00:00 PM,002XX N CLARK ST,0460,BATTERY,SIMPLE,CTA PLATFORM,False,False,113,1,42,32,08B,1175500.0,1901787.0,2011,02/10/2018 03:50:01 PM,41.885879253,-87.630979425,"(41.885879253, -87.630979425)",violent,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink lines)",41.885737,-87.630886,0.052083333333333336,
299,7974136,HT206075,03/16/2011 06:45:00 PM,006XX S STATE ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,False,False,132,1,2,32,03,1176452.0,1897617.0,2011,02/10/2018 03:50:01 PM,41.8744151,-87.627609439,"(41.8744151, -87.627609439)",property,Central (Green Line),41.887389,-87.76565,0.009259259259259259,
300,7973990,HT206183,03/16/2011 08:00:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1832,18,42,8,11,1176223.0,1905805.0,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)",non-violent,Wellington (Brown & Purple lines),41.936033,-87.653266,0.04891304347826087,
301,7975089,HT207076,03/17/2011 11:40:00 AM,046XX N BROADWAY,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,False,False,2311,19,46,3,11,1167942.0,1930944.0,2011,02/10/2018 03:50:01 PM,41.966053999,-87.657890403,"(41.966053999, -87.657890403)",non-violent,Sheridan (Red Line),41.953775,-87.654929,0.04285714285714286,
302,7975258,HT207163,03/17/2011 12:50:00 PM,001XX W 35TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,True,False,924,9,11,34,18,1175739.0,1881773.0,2011,02/10/2018 03:50:01 PM,41.830954079,-87.630703226,"(41.830954079, -87.630703226)",non-violent,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink lines)",41.885737,-87.630886,0.052083333333333336,
303,7975252,HT207262,03/17/2011 01:30:00 PM,028XX W LAKE ST,0820,THEFT,$500 AND UNDER,CTA PLATFORM,True,False,1331,12,2,27,06,1157617.0,1901047.0,2011,02/10/2018 03:50:01 PM,41.884231489,-87.696669693,"(41.884231489, -87.696669693)",property,Monroe (Blue Line),41.880703,-87.629378,0.5714285714285714,
304,7975705,HT207887,03/17/2011 07:56:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1832,18,42,8,11,1176223.0,1905805.0,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)",non-violent,Wellington (Brown & Purple lines),41.936033,-87.653266,0.04891304347826087,
305,7975996,HT208290,03/18/2011 01:53:00 AM,005XX S HOMAN AVE,0560,ASSAULT,SIMPLE,CTA PLATFORM,True,False,1134,11,24,27,08A,1153797.0,1897324.0,2011,02/10/2018 03:50:01 PM,41.874092102,-87.710796413,"(41.874092102, -87.710796413)",violent,Wellington (Brown & Purple lines),41.936033,-87.653266,0.04891304347826087,
306,7976092,HT208338,03/18/2011 02:10:00 AM,012XX N CLARK ST,0460,BATTERY,SIMPLE,CTA PLATFORM,False,False,1821,18,42,8,08B,1175314.0,1908524.0,2011,02/10/2018 03:50:01 PM,41.904370109,-87.631460067,"(41.904370109, -87.631460067)",violent,Monroe (Red Line),41.880745,-87.627696,0.20930232558139536,
307,7977962,HT208664,03/18/2011 10:30:00 AM,0000X W 95TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,CTA PLATFORM,True,False,634,6,21,49,15,1177762.0,1841949.0,2011,02/10/2018 03:50:01 PM,41.721627204,-87.624485177,"(41.721627204, -87.624485177)",non-violent,95th/Dan Ryan (Red Line),41.722377,-87.624342,0.1743119266055046,
308,7977189,HT209105,03/18/2011 02:20:00 PM,001XX N STATE ST,1330,CRIMINAL TRESPASS,TO LAND,CTA PLATFORM,True,False,122,1,42,32,26,1176330.0,1901649.0,2011,02/10/2018 03:50:01 PM,41.885481891,-87.627935689,"(41.885481891, -87.627935689)",non-violent,Kedzie (Orange Line),41.804236,-87.704406,0.125,
309,7977306,HT209404,03/18/2011 05:45:00 PM,040XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1114,11,28,26,11,1149512.0,1901446.0,2011,02/10/2018 03:50:01 PM,41.885487535,-87.726422045,"(41.885487535, -87.726422045)",non-violent,Damen (Brown Line),41.966286,-87.678639,0.0,
310,7977416,HT209472,03/18/2011 07:00:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1832,18,42,8,11,1176223.0,1905805.0,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)",non-violent,Wellington (Brown & Purple lines),41.936033,-87.653266,0.04891304347826087,
311,7977811,HT209704,03/18/2011 09:25:00 PM,001XX W CERMAK RD,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,False,False,2111,9,25,34,03,1175616.0,1889758.0,2011,02/10/2018 03:50:01 PM,41.852868298,-87.63091491,"(41.852868298, -87.63091491)",property,Chicago (Blue Line),41.896075,-87.655214,0.07142857142857142,
312,7984253,HT211223,03/19/2011 10:45:00 AM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1832,18,42,8,11,1176223.0,1905805.0,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)",non-violent,Wellington (Brown & Purple lines),41.936033,-87.653266,0.04891304347826087,
313,7978529,HT210880,03/19/2011 03:45:00 PM,048XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1532,15,28,25,11,1144147.0,1901839.0,2011,02/10/2018 03:50:01 PM,41.886668404,-87.746113681,"(41.886668404, -87.746113681)",non-violent,Laramie (Green Line),41.887163,-87.754986,0.03125,
314,7984393,HT211073,03/19/2011 08:00:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1832,18,42,8,11,1176223.0,1905805.0,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)",non-violent,Wellington (Brown & Purple lines),41.936033,-87.653266,0.04891304347826087,
315,7979833,HT211434,03/20/2011 01:30:00 AM,012XX N CLARK ST,0870,THEFT,POCKET-PICKING,CTA PLATFORM,False,False,1821,18,42,8,06,1175314.0,1908524.0,2011,02/10/2018 03:50:01 PM,41.904370109,-87.631460067,"(41.904370109, -87.631460067)",property,Monroe (Red Line),41.880745,-87.627696,0.20930232558139536,
316,7980643,HT212996,03/21/2011 11:25:00 AM,011XX W WILSON AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,2311,19,46,3,11,1167963.0,1930704.0,2011,02/10/2018 03:50:01 PM,41.965394976,-87.657820148,"(41.965394976, -87.657820148)",non-violent,Sheridan (Red Line),41.953775,-87.654929,0.04285714285714286,
317,7985719,HT213074,03/21/2011 12:42:02 PM,0000X W 69TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,True,False,731,7,6,69,18,1177279.0,1859276.0,2011,02/10/2018 03:50:01 PM,41.769185486,-87.625732415,"(41.769185486, -87.625732415)",non-violent,Irving Park (Blue Line),41.952925,-87.729229,0.19402985074626866,
318,7981471,HT213876,03/21/2011 04:30:00 PM,002XX S STATE ST,0870,THEFT,POCKET-PICKING,CTA PLATFORM,False,False,123,1,42,32,06,1176417.0,1899156.0,2011,02/10/2018 03:50:01 PM,41.878638996,-87.627691486,"(41.878638996, -87.627691486)",property,Oak Park (Green Line),41.886988,-87.793783,0.189873417721519,
319,7983456,HT213851,03/21/2011 08:23:00 PM,001XX W 35TH ST,0460,BATTERY,SIMPLE,CTA PLATFORM,False,False,924,9,11,34,08B,1175739.0,1881773.0,2011,02/10/2018 03:50:01 PM,41.830954079,-87.630703226,"(41.830954079, -87.630703226)",violent,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink lines)",41.885737,-87.630886,0.052083333333333336,
320,7982559,HT214266,03/22/2011 08:00:00 AM,002XX W 63RD ST,0460,BATTERY,SIMPLE,CTA PLATFORM,False,False,711,3,20,68,08B,1176015.0,1863201.0,2011,02/10/2018 03:50:01 PM,41.779984558,-87.630247996,"(41.779984558, -87.630247996)",violent,Noyes (Purple Line),42.058282,-87.683337,0.20588235294117646,
321,7991786,HT223650,03/22/2011 11:00:00 AM,0000X W JACKSON BLVD,0810,THEFT,OVER $500,CTA PLATFORM,False,False,123,1,42,32,06,1176349.0,1898987.0,2011,02/10/2018 03:50:01 PM,41.878176784,-87.627946266,"(41.878176784, -87.627946266)",property,Oak Park (Green Line),41.886988,-87.793783,0.189873417721519,
322,7983204,HT214867,03/22/2011 01:00:00 PM,001XX W 35TH ST,0820,THEFT,$500 AND UNDER,CTA PLATFORM,False,False,924,9,11,34,06,1175739.0,1881773.0,2011,02/10/2018 03:50:01 PM,41.830954079,-87.630703226,"(41.830954079, -87.630703226)",property,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink lines)",41.885737,-87.630886,0.052083333333333336,
323,7982930,HT214798,03/22/2011 01:50:00 PM,004XX N LARAMIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,True,False,1523,15,28,25,18,1141629.0,1902341.0,2011,02/10/2018 03:50:01 PM,41.888092864,-87.755348129,"(41.888092864, -87.755348129)",non-violent,47th (Green Line),41.809209,-87.618826,0.07142857142857142,
324,8029678,HT214851,03/22/2011 02:30:00 PM,002XX W 63RD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,True,False,711,7,20,68,18,1175827.0,1863196.0,2011,02/10/2018 03:50:01 PM,41.779975054,-87.630937377,"(41.779975054, -87.630937377)",non-violent,Noyes (Purple Line),42.058282,-87.683337,0.20588235294117646,
325,7983289,HT215333,03/22/2011 07:30:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1832,18,42,8,11,1176223.0,1905805.0,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)",non-violent,Wellington (Brown & Purple lines),41.936033,-87.653266,0.04891304347826087,
326,7983333,HT215380,03/22/2011 08:10:00 PM,008XX N STATE ST,0460,BATTERY,SIMPLE,CTA PLATFORM,True,False,1832,18,42,8,08B,1176223.0,1905805.0,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)",violent,Wellington (Brown & Purple lines),41.936033,-87.653266,0.04891304347826087,
327,7983553,HT215557,03/22/2011 11:08:00 PM,024XX S ARCHER AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,CTA PLATFORM,True,False,923,9,11,60,04B,1171590.0,1887793.0,2011,02/10/2018 03:50:01 PM,41.847565598,-87.645749253,"(41.847565598, -87.645749253)",violent,Logan Square (Blue Line),41.929728,-87.708541,0.3333333333333333,
328,7984381,HT216040,03/23/2011 11:37:00 AM,045XX W MONTROSE AVE,0558,ASSAULT,AGG PRO.EMP: OTHER DANG WEAPON,CTA PLATFORM,True,False,1722,17,38,16,04A,1145205.0,1928859.0,2011,02/10/2018 03:50:01 PM,41.96079401,-87.741543609,"(41.96079401, -87.741543609)",violent,87th (Red Line),41.735372,-87.624717,1.0,
329,7984762,HT216611,03/23/2011 04:15:00 PM,004XX S RACINE AVE,0810,THEFT,OVER $500,CTA PLATFORM,False,False,1213,12,2,28,06,1168451.0,1897951.0,2011,02/10/2018 03:50:01 PM,41.875508384,-87.656975687,"(41.875508384, -87.656975687)",property,Racine (Blue Line),41.87592,-87.659458,0.3888888888888889,
330,7984790,HT216534,03/23/2011 04:25:00 PM,004XX S WESTERN AVE,0820,THEFT,$500 AND UNDER,CTA PLATFORM,False,False,1135,11,2,28,06,1160478.0,1897788.0,2011,02/10/2018 03:50:01 PM,41.875229772,-87.686253982,"(41.875229772, -87.686253982)",property,"Belmont (Red, Brown & Purple lines)",41.939751,-87.65338,0.1,
331,7989055,HT216702,03/23/2011 06:14:00 PM,011XX W LAWRENCE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,False,False,2312,19,46,3,03,1167822.0,1932033.0,2011,02/10/2018 03:50:01 PM,41.969044846,-87.658300072,"(41.969044846, -87.658300072)",property,Dempster (Purple Line),42.041655,-87.681602,0.0,
332,7984917,HT216889,03/23/2011 07:40:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1832,18,42,8,11,1176223.0,1905805.0,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)",non-violent,Wellington (Brown & Purple lines),41.936033,-87.653266,0.04891304347826087,
333,7986178,HT217816,03/23/2011 08:00:00 PM,003XX E GARFIELD BLVD,0820,THEFT,$500 AND UNDER,CTA PLATFORM,False,False,232,2,3,40,06,1179271.0,1868616.0,2011,02/10/2018 03:50:01 PM,41.794770165,-87.618145983,"(41.794770165, -87.618145983)",property,Irving Park (Blue Line),41.952925,-87.729229,0.19402985074626866,
334,8001436,HT217029,03/23/2011 11:00:00 PM,011XX S STATE ST,0810,THEFT,OVER $500,CTA PLATFORM,False,False,132,1,2,32,06,1176516.0,1895367.0,2011,02/10/2018 03:50:01 PM,41.868239517,-87.627442396,"(41.868239517, -87.627442396)",property,95th/Dan Ryan (Red Line),41.722377,-87.624342,0.1743119266055046,
335,7986516,HT218224,03/24/2011 08:00:00 AM,009XX W FULLERTON AVE,0820,THEFT,$500 AND UNDER,CTA PLATFORM,False,False,1812,18,43,7,06,1169564.0,1916140.0,2011,02/10/2018 03:50:01 PM,41.925395988,-87.652359093,"(41.925395988, -87.652359093)",property,King Drive (Green Line),41.78013,-87.615546,0.45454545454545453,
336,7986718,HT218544,03/24/2011 12:30:00 PM,025XX S ARCHER AVE,0890,THEFT,FROM BUILDING,CTA PLATFORM,False,False,923,9,11,60,06,1171170.0,1887518.0,2011,02/10/2018 03:50:01 PM,41.846820192,-87.647298713,"(41.846820192, -87.647298713)",property,Logan Square (Blue Line),41.929728,-87.708541,0.3333333333333333,
337,7996121,HT217716,03/24/2011 12:50:00 PM,0000X W 69TH ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,CTA PLATFORM,True,False,731,7,6,69,18,1177279.0,1859276.0,2011,02/10/2018 03:50:01 PM,41.769185486,-87.625732415,"(41.769185486, -87.625732415)",non-violent,Irving Park (Blue Line),41.952925,-87.729229,0.19402985074626866,
338,7986122,HT217731,03/24/2011 01:30:00 PM,003XX E GARFIELD BLVD,0810,THEFT,OVER $500,CTA PLATFORM,False,False,232,2,3,40,06,1179210.0,1868614.0,2011,02/10/2018 03:50:01 PM,41.794766069,-87.618369729,"(41.794766069, -87.618369729)",property,Irving Park (Blue Line),41.952925,-87.729229,0.19402985074626866,
339,7987073,HT218796,03/24/2011 09:30:00 PM,0000X S DEARBORN ST,0820,THEFT,$500 AND UNDER,CTA PLATFORM,False,False,112,1,42,32,06,1175948.0,1900172.0,2011,02/10/2018 03:50:01 PM,41.881437528,-87.629382941,"(41.881437528, -87.629382941)",property,Chicago (Red Line),41.896671,-87.628176,0.0,
340,7990738,HT219323,03/25/2011 02:45:00 PM,032XX W LAKE ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,CTA PLATFORM,True,False,1123,11,28,27,08B,1154840.0,1901084.0,2011,02/10/2018 03:50:01 PM,41.884389103,-87.706866213,"(41.884389103, -87.706866213)",violent,Kedzie (Green Line),41.884321,-87.706155,0.10526315789473684,
341,7988156,HT219650,03/25/2011 05:22:00 PM,048XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1532,15,28,25,11,1144147.0,1901839.0,2011,02/10/2018 03:50:01 PM,41.886668404,-87.746113681,"(41.886668404, -87.746113681)",non-violent,Laramie (Green Line),41.887163,-87.754986,0.03125,
